TaskName,GenerationTime,TaskID,TaskSize,CyclesPerBit,TransBitRate,DDL,SrcName
t14855,15039.0,14855,51,451,40,43,n12
t14856,15040.0,14856,81,640,10,47,n21
t14857,15040.0,14857,24,992,30,86,n97
t14858,15044.0,14858,70,547,30,27,n43
t14859,15044.0,14859,32,337,40,88,n65
t14860,15045.0,14860,51,477,20,99,n90
t14861,15045.0,14861,10,136,30,48,n96
t14862,15047.0,14862,54,548,10,92,n27
t14863,15048.0,14863,96,924,20,50,n13
t14864,15048.0,14864,59,187,10,70,n29
t14865,15048.0,14865,19,645,10,68,n81
t14866,15049.0,14866,48,533,40,40,n47
t14867,15049.0,14867,80,911,30,44,n52
t14868,15051.0,14868,11,168,20,83,n39
t14869,15052.0,14869,96,308,20,46,n51
t14870,15055.0,14870,88,578,30,22,n89
t14871,15056.0,14871,21,104,40,43,n47
t14872,15056.0,14872,16,195,40,60,n92
t14873,15057.0,14873,22,952,30,20,n13
t14874,15059.0,14874,43,868,10,68,n72
t14875,15061.0,14875,21,325,10,42,n86
t14876,15064.0,14876,71,219,40,86,n27
t14877,15065.0,14877,93,740,20,64,n32
t14878,15065.0,14878,73,616,10,53,n59
t14879,15065.0,14879,14,305,10,48,n67
t14880,15066.0,14880,19,255,20,84,n43
t14881,15067.0,14881,72,151,30,25,n7
t14882,15067.0,14882,29,932,30,75,n75
t14883,15068.0,14883,23,322,20,33,n38
t14884,15069.0,14884,97,509,40,80,n17
t14885,15069.0,14885,34,404,20,33,n58
t14886,15069.0,14886,59,152,20,28,n82
t14887,15070.0,14887,16,248,40,24,n5
t14888,15070.0,14888,38,144,40,33,n68
t14889,15070.0,14889,22,684,40,38,n70
t14890,15071.0,14890,25,562,10,54,n44
t14891,15071.0,14891,72,388,10,55,n93
t14892,15072.0,14892,50,552,10,56,n87
t14893,15072.0,14893,55,234,40,42,n95
t14894,15074.0,14894,31,122,10,74,n24
t14895,15074.0,14895,47,934,20,20,n24
t14896,15074.0,14896,100,708,20,59,n73
t14897,15075.0,14897,22,682,40,28,n76
t14898,15076.0,14898,10,533,40,86,n9
t14899,15076.0,14899,14,771,10,70,n89
t14900,15077.0,14900,70,260,30,61,n85
t14901,15078.0,14901,69,820,20,61,n41
t14902,15080.0,14902,93,206,20,45,n30
t14903,15081.0,14903,10,195,40,89,n1
t14904,15081.0,14904,79,369,40,77,n3
t14905,15081.0,14905,39,806,10,86,n31
t14906,15082.0,14906,29,375,40,77,n5
t14907,15084.0,14907,79,588,20,34,n31
t14908,15085.0,14908,91,118,20,46,n59
t14909,15087.0,14909,59,942,10,28,n54
t14910,15088.0,14910,76,782,20,99,n66
t14911,15088.0,14911,20,493,10,71,n78
t14912,15088.0,14912,77,797,30,40,n90
t14913,15089.0,14913,39,527,20,75,n53
t14914,15091.0,14914,36,306,40,25,n82
t14915,15092.0,14915,87,778,40,21,n17
t14916,15092.0,14916,55,742,20,20,n60
t14917,15093.0,14917,55,904,40,89,n59
t14918,15093.0,14918,36,779,10,41,n90
t14919,15094.0,14919,47,832,10,98,n0
t14920,15094.0,14920,93,844,40,48,n87
t14921,15095.0,14921,37,438,30,76,n22
t14922,15096.0,14922,93,472,20,94,n7
t14923,15097.0,14923,46,327,30,81,n35
t14924,15099.0,14924,48,825,20,64,n23
t14925,15099.0,14925,22,726,40,79,n84
t14926,15100.0,14926,52,588,40,32,n66
t14927,15101.0,14927,99,373,10,50,n0
t14928,15102.0,14928,74,550,40,62,n61
t14929,15103.0,14929,26,913,40,25,n11
t14930,15104.0,14930,80,270,30,59,n46
t14931,15104.0,14931,65,673,40,32,n94
t14932,15105.0,14932,76,846,30,89,n24
t14933,15105.0,14933,47,466,10,49,n29
t14934,15106.0,14934,72,479,20,94,n47
t14935,15106.0,14935,33,810,20,35,n79
t14936,15107.0,14936,47,856,30,71,n81
t14937,15108.0,14937,65,692,10,33,n23
t14938,15111.0,14938,97,533,30,22,n30
t14939,15111.0,14939,100,781,40,31,n45
t14940,15112.0,14940,11,966,30,75,n68
t14941,15113.0,14941,49,802,30,64,n64
t14942,15114.0,14942,31,765,40,48,n10
t14943,15115.0,14943,67,886,10,89,n66
t14944,15118.0,14944,40,403,30,44,n22
t14945,15118.0,14945,17,261,20,54,n60
t14946,15119.0,14946,81,447,40,51,n13
t14947,15120.0,14947,38,471,30,67,n37
t14948,15120.0,14948,50,365,40,20,n90
t14949,15122.0,14949,74,225,20,21,n17
t14950,15124.0,14950,88,668,30,47,n4
t14951,15125.0,14951,65,650,30,35,n49
t14952,15126.0,14952,76,883,40,78,n97
t14953,15129.0,14953,44,373,40,28,n79
t14954,15129.0,14954,93,582,30,20,n94
t14955,15130.0,14955,93,993,10,55,n13
t14956,15130.0,14956,88,687,20,95,n37
t14957,15132.0,14957,100,758,30,29,n80
t14958,15133.0,14958,29,247,10,83,n25
t14959,15133.0,14959,93,465,20,98,n70
t14960,15134.0,14960,81,581,40,100,n19
t14961,15136.0,14961,95,211,10,46,n75
t14962,15139.0,14962,15,754,10,54,n13
t14963,15139.0,14963,71,186,10,94,n39
t14964,15139.0,14964,64,149,40,92,n67
t14965,15139.0,14965,28,584,10,89,n89
t14966,15141.0,14966,13,328,40,65,n49
t14967,15142.0,14967,86,815,40,80,n64
t14968,15142.0,14968,58,979,30,30,n70
t14969,15143.0,14969,39,585,20,32,n50
t14970,15144.0,14970,79,643,30,82,n86
t14971,15146.0,14971,32,756,30,24,n39
t14972,15147.0,14972,18,762,30,52,n11
t14973,15147.0,14973,41,723,40,49,n26
t14974,15147.0,14974,90,986,30,28,n54
t14975,15147.0,14975,33,592,40,33,n63
t14976,15150.0,14976,16,710,40,81,n60
t14977,15151.0,14977,90,836,20,95,n23
t14978,15151.0,14978,34,679,30,29,n35
t14979,15152.0,14979,78,199,40,20,n78
t14980,15152.0,14980,47,741,10,20,n78
t14981,15153.0,14981,34,300,30,78,n35
t14982,15154.0,14982,98,134,20,37,n20
t14983,15157.0,14983,10,810,40,34,n10
t14984,15157.0,14984,52,893,40,41,n84
t14985,15159.0,14985,60,418,40,65,n77
t14986,15160.0,14986,34,784,10,22,n40
t14987,15161.0,14987,89,696,20,52,n8
t14988,15162.0,14988,17,870,20,56,n1
t14989,15162.0,14989,89,859,40,69,n73
t14990,15163.0,14990,98,114,20,83,n10
t14991,15165.0,14991,97,552,10,83,n31
t14992,15166.0,14992,74,978,30,30,n6
t14993,15169.0,14993,52,100,10,77,n8
t14994,15170.0,14994,34,397,40,86,n20
t14995,15170.0,14995,35,956,20,56,n36
t14996,15171.0,14996,69,222,20,22,n36
t14997,15172.0,14997,75,305,40,63,n56
t14998,15173.0,14998,92,596,10,53,n35
t14999,15173.0,14999,90,780,30,39,n91
t15000,15174.0,15000,63,328,40,76,n30
t15001,15174.0,15001,11,724,30,60,n35
t15002,15175.0,15002,55,108,20,24,n6
t15003,15177.0,15003,41,859,10,69,n19
t15004,15179.0,15004,16,719,40,75,n47
t15005,15180.0,15005,68,534,40,72,n8
t15006,15180.0,15006,41,620,20,43,n36
t15007,15180.0,15007,63,310,10,65,n65
t15008,15181.0,15008,92,861,20,91,n1
t15009,15181.0,15009,86,290,30,62,n11
t15010,15181.0,15010,27,990,20,58,n65
t15011,15181.0,15011,38,828,10,57,n78
t15012,15182.0,15012,40,747,40,25,n72
t15013,15182.0,15013,31,994,40,100,n81
t15014,15183.0,15014,92,224,40,61,n25
t15015,15184.0,15015,71,701,20,76,n14
t15016,15185.0,15016,76,850,20,90,n4
t15017,15186.0,15017,91,900,20,22,n19
t15018,15186.0,15018,79,748,30,72,n86
t15019,15186.0,15019,98,390,40,43,n89
t15020,15190.0,15020,28,953,40,29,n13
t15021,15191.0,15021,27,189,40,97,n35
t15022,15191.0,15022,11,542,40,54,n45
t15023,15192.0,15023,16,564,40,80,n17
t15024,15193.0,15024,73,636,40,83,n64
t15025,15194.0,15025,94,863,10,49,n76
t15026,15195.0,15026,14,816,40,48,n96
t15027,15196.0,15027,79,867,20,66,n43
t15028,15199.0,15028,29,320,30,77,n12
t15029,15199.0,15029,41,978,10,98,n25
t15030,15199.0,15030,13,650,40,32,n39
t15031,15200.0,15031,19,806,40,68,n40
t15032,15200.0,15032,25,225,30,64,n95
t15033,15201.0,15033,54,235,40,52,n68
t15034,15202.0,15034,31,715,40,77,n49
t15035,15203.0,15035,20,137,10,36,n4
t15036,15205.0,15036,40,964,40,22,n98
t15037,15206.0,15037,95,783,40,97,n23
t15038,15208.0,15038,64,687,10,63,n14
t15039,15208.0,15039,41,931,40,76,n91
t15040,15209.0,15040,49,131,30,95,n17
t15041,15209.0,15041,69,864,40,36,n78
t15042,15211.0,15042,96,314,20,20,n9
t15043,15213.0,15043,18,163,20,31,n64
t15044,15214.0,15044,68,878,20,63,n16
t15045,15215.0,15045,56,130,10,35,n4
t15046,15217.0,15046,58,948,40,44,n73
t15047,15218.0,15047,49,285,20,76,n97
t15048,15219.0,15048,99,328,40,60,n99
t15049,15220.0,15049,79,109,10,43,n80
t15050,15221.0,15050,21,167,10,35,n23
t15051,15224.0,15051,86,870,40,84,n51
t15052,15224.0,15052,58,689,10,47,n86
t15053,15227.0,15053,30,213,30,66,n6
t15054,15227.0,15054,23,821,30,56,n21
t15055,15228.0,15055,81,254,20,24,n11
t15056,15229.0,15056,20,322,10,24,n58
t15057,15230.0,15057,85,546,20,25,n40
t15058,15230.0,15058,40,704,30,31,n82
t15059,15232.0,15059,56,622,20,24,n66
t15060,15232.0,15060,27,330,30,30,n89
t15061,15233.0,15061,46,866,30,34,n25
t15062,15234.0,15062,56,489,30,23,n92
t15063,15242.0,15063,53,116,10,93,n83
t15064,15243.0,15064,93,901,10,99,n12
t15065,15244.0,15065,91,670,10,51,n10
t15066,15244.0,15066,11,840,10,33,n72
t15067,15246.0,15067,54,566,30,93,n67
t15068,15247.0,15068,44,758,10,60,n24
t15069,15248.0,15069,69,491,40,36,n11
t15070,15249.0,15070,55,460,30,55,n0
t15071,15249.0,15071,54,609,10,35,n62
t15072,15252.0,15072,24,357,10,64,n15
t15073,15253.0,15073,32,490,10,20,n72
t15074,15254.0,15074,25,506,10,94,n98
t15075,15256.0,15075,79,515,30,85,n18
t15076,15256.0,15076,44,385,20,56,n26
t15077,15258.0,15077,49,309,40,49,n25
t15078,15258.0,15078,72,986,30,40,n37
t15079,15259.0,15079,57,597,40,70,n11
t15080,15260.0,15080,22,182,40,86,n54
t15081,15261.0,15081,54,639,10,92,n91
t15082,15262.0,15082,82,936,20,81,n51
t15083,15262.0,15083,99,388,10,91,n67
t15084,15264.0,15084,30,230,20,31,n44
t15085,15265.0,15085,12,913,40,72,n78
t15086,15266.0,15086,29,891,40,63,n24
t15087,15267.0,15087,97,267,20,83,n1
t15088,15267.0,15088,85,625,40,77,n82
t15089,15274.0,15089,97,364,40,47,n87
t15090,15275.0,15090,12,516,30,57,n70
t15091,15275.0,15091,55,569,20,90,n84
t15092,15276.0,15092,97,424,10,24,n28
t15093,15278.0,15093,22,338,30,89,n8
t15094,15278.0,15094,54,755,30,80,n18
t15095,15278.0,15095,37,530,40,60,n49
t15096,15279.0,15096,24,508,20,76,n28
t15097,15282.0,15097,36,445,40,31,n21
t15098,15285.0,15098,48,800,40,22,n13
t15099,15288.0,15099,13,380,30,28,n10
t15100,15288.0,15100,30,557,40,44,n12
t15101,15288.0,15101,51,310,20,66,n14
t15102,15288.0,15102,76,663,10,100,n76
t15103,15289.0,15103,34,145,20,24,n80
t15104,15291.0,15104,51,145,20,76,n19
t15105,15291.0,15105,62,910,30,44,n41
t15106,15291.0,15106,30,925,20,64,n71
t15107,15293.0,15107,30,474,40,75,n87
t15108,15294.0,15108,45,981,20,35,n68
t15109,15295.0,15109,51,394,30,85,n7
t15110,15295.0,15110,14,217,30,64,n72
t15111,15296.0,15111,26,295,40,77,n42
t15112,15296.0,15112,19,534,30,86,n49
t15113,15299.0,15113,22,836,10,29,n25
t15114,15301.0,15114,98,564,20,76,n44
t15115,15301.0,15115,67,799,20,45,n45
t15116,15302.0,15116,90,407,10,44,n65
t15117,15304.0,15117,96,786,10,73,n29
t15118,15304.0,15118,36,809,40,73,n49
t15119,15304.0,15119,72,748,40,48,n87
t15120,15306.0,15120,48,481,20,78,n58
t15121,15306.0,15121,68,861,20,47,n77
t15122,15307.0,15122,94,406,10,30,n6
t15123,15307.0,15123,69,751,40,71,n78
t15124,15307.0,15124,72,931,10,42,n95
t15125,15309.0,15125,37,732,30,100,n54
t15126,15311.0,15126,73,486,40,64,n9
t15127,15311.0,15127,56,656,40,78,n16
t15128,15311.0,15128,12,706,10,80,n95
t15129,15312.0,15129,94,408,30,75,n67
t15130,15312.0,15130,74,876,20,98,n74
t15131,15312.0,15131,21,360,30,75,n99
t15132,15313.0,15132,29,373,10,55,n62
t15133,15313.0,15133,88,603,10,21,n80
t15134,15313.0,15134,73,562,40,63,n85
t15135,15314.0,15135,22,592,40,59,n15
t15136,15314.0,15136,65,170,20,91,n44
t15137,15316.0,15137,63,386,40,75,n39
t15138,15317.0,15138,53,956,20,47,n13
t15139,15318.0,15139,90,938,10,44,n40
t15140,15318.0,15140,50,474,30,23,n55
t15141,15318.0,15141,31,468,10,79,n72
t15142,15321.0,15142,94,136,30,27,n16
t15143,15321.0,15143,72,957,10,66,n45
t15144,15323.0,15144,81,105,30,23,n33
t15145,15324.0,15145,47,794,20,85,n7
t15146,15324.0,15146,40,692,40,94,n23
t15147,15325.0,15147,25,185,20,94,n60
t15148,15326.0,15148,42,877,40,69,n8
t15149,15326.0,15149,48,205,20,29,n74
t15150,15326.0,15150,63,137,10,85,n86
t15151,15326.0,15151,42,240,40,26,n87
t15152,15327.0,15152,60,168,30,35,n1
t15153,15328.0,15153,41,199,30,66,n86
t15154,15331.0,15154,64,941,20,86,n93
t15155,15332.0,15155,96,766,20,98,n2
t15156,15332.0,15156,75,273,40,93,n18
t15157,15333.0,15157,74,491,20,83,n41
t15158,15334.0,15158,95,108,30,65,n12
t15159,15334.0,15159,61,158,30,64,n88
t15160,15335.0,15160,33,163,20,49,n49
t15161,15338.0,15161,99,160,10,64,n58
t15162,15339.0,15162,67,278,20,55,n69
t15163,15339.0,15163,92,733,10,65,n89
t15164,15342.0,15164,79,497,40,65,n70
t15165,15343.0,15165,58,905,20,50,n5
t15166,15343.0,15166,25,394,30,87,n52
t15167,15344.0,15167,27,816,30,91,n16
t15168,15349.0,15168,23,911,30,80,n48
t15169,15349.0,15169,67,283,40,63,n87
t15170,15350.0,15170,21,379,30,86,n70
t15171,15354.0,15171,40,671,10,62,n35
t15172,15357.0,15172,89,858,10,60,n74
t15173,15359.0,15173,31,805,20,61,n6
t15174,15359.0,15174,34,673,20,63,n12
t15175,15359.0,15175,54,694,10,37,n15
t15176,15359.0,15176,26,900,30,65,n41
t15177,15360.0,15177,74,718,20,63,n14
t15178,15360.0,15178,57,655,10,93,n40
t15179,15361.0,15179,33,762,10,70,n79
t15180,15362.0,15180,43,202,20,54,n4
t15181,15363.0,15181,60,554,10,23,n20
t15182,15365.0,15182,18,765,30,94,n25
t15183,15367.0,15183,52,789,20,50,n0
t15184,15370.0,15184,90,678,30,34,n16
t15185,15371.0,15185,26,698,20,62,n36
t15186,15371.0,15186,56,562,30,78,n64
t15187,15373.0,15187,22,640,10,40,n30
t15188,15373.0,15188,16,557,20,77,n70
t15189,15373.0,15189,34,680,10,100,n88
t15190,15375.0,15190,13,523,40,41,n4
t15191,15377.0,15191,95,742,40,40,n6
t15192,15377.0,15192,52,833,40,45,n26
t15193,15378.0,15193,11,630,10,79,n36
t15194,15379.0,15194,36,276,10,83,n46
t15195,15381.0,15195,69,165,10,71,n18
t15196,15384.0,15196,83,616,10,83,n31
t15197,15387.0,15197,31,653,20,96,n61
t15198,15387.0,15198,99,334,40,80,n73
t15199,15389.0,15199,95,750,30,55,n30
t15200,15389.0,15200,32,311,30,83,n70
t15201,15389.0,15201,66,171,40,26,n77
t15202,15390.0,15202,55,228,40,61,n59
t15203,15391.0,15203,78,964,30,38,n36
t15204,15392.0,15204,56,352,10,87,n38
t15205,15392.0,15205,13,183,10,40,n44
t15206,15394.0,15206,82,843,20,90,n29
t15207,15396.0,15207,24,580,10,65,n28
t15208,15396.0,15208,39,596,20,90,n84
t15209,15397.0,15209,60,269,30,82,n79
t15210,15398.0,15210,23,655,40,46,n15
t15211,15398.0,15211,67,629,10,88,n36
t15212,15398.0,15212,32,864,10,33,n86
t15213,15404.0,15213,10,304,10,25,n7
t15214,15404.0,15214,87,388,30,72,n98
t15215,15406.0,15215,38,670,10,25,n20
t15216,15407.0,15216,17,725,10,50,n11
t15217,15407.0,15217,89,479,30,33,n72
t15218,15408.0,15218,81,714,40,60,n24
t15219,15412.0,15219,16,722,30,21,n69
t15220,15412.0,15220,54,505,10,95,n76
t15221,15415.0,15221,83,889,20,22,n1
t15222,15415.0,15222,37,330,10,50,n67
t15223,15415.0,15223,93,362,40,21,n71
t15224,15417.0,15224,27,375,10,92,n93
t15225,15422.0,15225,80,745,10,93,n32
t15226,15422.0,15226,19,663,20,97,n61
t15227,15422.0,15227,49,731,30,32,n76
t15228,15422.0,15228,91,694,20,28,n79
t15229,15424.0,15229,74,612,20,30,n36
t15230,15425.0,15230,17,421,40,21,n6
t15231,15425.0,15231,93,232,20,77,n21
t15232,15425.0,15232,31,429,10,92,n56
t15233,15428.0,15233,95,182,30,22,n10
t15234,15428.0,15234,43,784,30,64,n57
t15235,15431.0,15235,74,715,40,41,n95
t15236,15435.0,15236,98,691,40,89,n39
t15237,15435.0,15237,17,882,30,49,n49
t15238,15435.0,15238,27,253,10,67,n79
t15239,15436.0,15239,16,564,20,67,n81
t15240,15437.0,15240,35,207,40,96,n26
t15241,15439.0,15241,30,507,10,42,n51
t15242,15440.0,15242,10,696,40,84,n72
t15243,15442.0,15243,36,794,20,57,n44
t15244,15443.0,15244,70,310,10,42,n47
t15245,15444.0,15245,50,757,10,80,n26
t15246,15444.0,15246,15,910,10,26,n27
t15247,15446.0,15247,96,543,20,63,n50
t15248,15448.0,15248,20,462,40,41,n55
t15249,15449.0,15249,57,277,30,96,n64
t15250,15449.0,15250,79,762,10,100,n68
t15251,15449.0,15251,28,465,20,88,n95
t15252,15450.0,15252,79,915,20,20,n45
t15253,15456.0,15253,53,536,20,56,n14
t15254,15457.0,15254,11,304,20,62,n29
t15255,15457.0,15255,25,472,10,43,n41
t15256,15458.0,15256,62,940,40,25,n59
t15257,15458.0,15257,16,223,40,47,n78
t15258,15459.0,15258,69,799,10,62,n67
t15259,15460.0,15259,85,395,40,38,n50
t15260,15460.0,15260,90,413,20,53,n96
t15261,15461.0,15261,52,332,30,55,n29
t15262,15462.0,15262,85,873,20,74,n31
t15263,15467.0,15263,68,598,10,70,n16
t15264,15467.0,15264,61,801,20,60,n71
t15265,15469.0,15265,49,810,10,30,n78
t15266,15470.0,15266,83,736,40,95,n2
t15267,15470.0,15267,88,534,10,65,n25
t15268,15470.0,15268,30,366,40,43,n30
t15269,15470.0,15269,25,351,20,59,n38
t15270,15474.0,15270,89,429,10,59,n69
t15271,15474.0,15271,89,131,20,69,n78
t15272,15475.0,15272,68,274,40,65,n14
t15273,15475.0,15273,99,842,10,71,n49
t15274,15475.0,15274,12,364,40,29,n95
t15275,15476.0,15275,79,123,20,85,n30
t15276,15476.0,15276,24,788,30,29,n52
t15277,15477.0,15277,23,666,30,95,n13
t15278,15477.0,15278,91,596,40,56,n75
t15279,15479.0,15279,38,746,30,81,n89
t15280,15479.0,15280,98,336,40,31,n97
t15281,15480.0,15281,86,720,10,97,n39
t15282,15480.0,15282,88,942,30,80,n78
t15283,15480.0,15283,39,923,30,34,n86
t15284,15485.0,15284,68,342,30,94,n64
t15285,15485.0,15285,58,625,10,28,n64
t15286,15485.0,15286,25,586,20,25,n96
t15287,15488.0,15287,25,139,40,35,n45
t15288,15490.0,15288,55,232,20,27,n18
t15289,15490.0,15289,93,683,40,55,n39
t15290,15490.0,15290,45,685,20,97,n48
t15291,15491.0,15291,25,392,20,87,n95
t15292,15492.0,15292,34,956,30,96,n35
t15293,15492.0,15293,36,785,30,69,n69
t15294,15493.0,15294,27,667,20,56,n32
t15295,15493.0,15295,51,792,40,66,n61
t15296,15493.0,15296,22,687,10,32,n71
t15297,15494.0,15297,34,855,10,75,n70
t15298,15495.0,15298,40,383,10,100,n13
t15299,15495.0,15299,12,545,30,81,n19
t15300,15495.0,15300,64,704,10,28,n81
t15301,15497.0,15301,47,939,40,56,n76
t15302,15499.0,15302,84,729,10,64,n83
t15303,15500.0,15303,45,942,40,41,n21
t15304,15501.0,15304,96,196,30,25,n93
t15305,15502.0,15305,40,200,10,70,n5
t15306,15502.0,15306,38,692,40,20,n28
t15307,15502.0,15307,98,734,40,98,n86
t15308,15506.0,15308,77,619,10,20,n30
t15309,15508.0,15309,99,132,20,56,n22
t15310,15509.0,15310,66,522,20,71,n87
t15311,15510.0,15311,58,623,20,99,n40
t15312,15510.0,15312,35,610,20,79,n69
t15313,15511.0,15313,55,388,30,48,n96
t15314,15512.0,15314,41,755,40,32,n38
t15315,15512.0,15315,35,762,30,27,n66
t15316,15513.0,15316,90,811,30,32,n43
t15317,15515.0,15317,67,309,30,31,n81
t15318,15516.0,15318,32,942,40,74,n53
t15319,15517.0,15319,21,207,10,97,n88
t15320,15519.0,15320,51,137,10,80,n40
t15321,15519.0,15321,15,175,20,97,n88
t15322,15520.0,15322,38,753,30,92,n81
t15323,15523.0,15323,39,138,30,54,n15
t15324,15524.0,15324,99,559,20,41,n9
t15325,15524.0,15325,65,785,30,75,n20
t15326,15525.0,15326,83,529,20,41,n26
t15327,15525.0,15327,58,245,20,74,n42
t15328,15526.0,15328,41,290,10,27,n18
t15329,15526.0,15329,67,626,20,75,n92
t15330,15529.0,15330,100,432,30,77,n63
t15331,15530.0,15331,63,765,30,40,n63
t15332,15530.0,15332,57,465,10,60,n75
t15333,15531.0,15333,33,936,30,61,n69
t15334,15533.0,15334,73,247,40,85,n4
t15335,15533.0,15335,43,834,20,66,n43
t15336,15533.0,15336,40,635,40,21,n47
t15337,15534.0,15337,92,117,40,58,n98
t15338,15537.0,15338,98,300,40,86,n76
t15339,15538.0,15339,81,864,10,78,n53
t15340,15539.0,15340,48,552,30,68,n33
t15341,15539.0,15341,13,354,20,37,n40
t15342,15542.0,15342,61,146,40,56,n13
t15343,15542.0,15343,54,668,30,84,n13
t15344,15542.0,15344,25,332,40,92,n51
t15345,15543.0,15345,25,140,10,47,n53
t15346,15544.0,15346,20,967,10,62,n41
t15347,15545.0,15347,13,172,40,76,n37
t15348,15546.0,15348,34,979,30,30,n17
t15349,15547.0,15349,85,919,40,27,n28
t15350,15547.0,15350,72,751,30,48,n81
t15351,15548.0,15351,52,407,20,42,n61
t15352,15551.0,15352,72,236,40,94,n3
t15353,15551.0,15353,97,799,20,42,n61
t15354,15552.0,15354,10,400,10,83,n16
t15355,15553.0,15355,58,405,10,75,n28
t15356,15553.0,15356,76,732,20,85,n61
t15357,15554.0,15357,28,765,20,67,n20
t15358,15554.0,15358,60,169,20,25,n42
t15359,15554.0,15359,41,144,20,35,n51
t15360,15554.0,15360,45,561,10,61,n72
t15361,15556.0,15361,39,616,40,20,n35
t15362,15556.0,15362,25,440,30,75,n39
t15363,15557.0,15363,11,950,20,39,n12
t15364,15557.0,15364,71,842,20,21,n80
t15365,15558.0,15365,53,553,30,64,n13
t15366,15559.0,15366,16,861,10,92,n10
t15367,15560.0,15367,25,814,30,37,n18
t15368,15561.0,15368,52,923,30,32,n47
t15369,15561.0,15369,12,429,40,80,n74
t15370,15563.0,15370,84,388,30,79,n71
t15371,15564.0,15371,23,658,20,25,n36
t15372,15564.0,15372,77,651,10,29,n77
t15373,15566.0,15373,54,792,10,20,n6
t15374,15566.0,15374,21,159,30,45,n29
t15375,15567.0,15375,87,399,30,49,n5
t15376,15569.0,15376,44,228,20,21,n32
t15377,15569.0,15377,90,672,30,41,n53
t15378,15570.0,15378,34,940,40,52,n68
t15379,15570.0,15379,45,973,40,79,n75
t15380,15572.0,15380,33,578,20,46,n83
t15381,15573.0,15381,100,989,20,37,n57
t15382,15574.0,15382,42,363,10,68,n23
t15383,15574.0,15383,65,188,40,41,n34
t15384,15577.0,15384,33,995,30,69,n96
t15385,15578.0,15385,49,710,10,95,n76
t15386,15579.0,15386,61,985,40,86,n68
t15387,15580.0,15387,26,974,40,41,n0
t15388,15581.0,15388,52,986,40,20,n32
t15389,15581.0,15389,42,523,40,26,n56
t15390,15583.0,15390,97,117,20,65,n12
t15391,15583.0,15391,32,577,20,27,n90
t15392,15584.0,15392,41,265,20,59,n99
t15393,15587.0,15393,44,281,10,95,n9
t15394,15587.0,15394,60,207,30,24,n21
t15395,15588.0,15395,83,616,10,89,n8
t15396,15588.0,15396,52,934,30,29,n91
t15397,15589.0,15397,99,617,10,49,n14
t15398,15589.0,15398,68,329,10,83,n70
t15399,15589.0,15399,69,279,30,60,n87
t15400,15590.0,15400,19,266,10,32,n6
t15401,15590.0,15401,60,258,40,25,n64
t15402,15591.0,15402,43,862,40,72,n33
t15403,15594.0,15403,33,902,10,77,n15
t15404,15595.0,15404,89,115,20,69,n8
t15405,15597.0,15405,57,797,40,59,n12
t15406,15598.0,15406,81,724,40,78,n22
t15407,15600.0,15407,70,870,10,77,n71
t15408,15600.0,15408,28,426,30,98,n98
t15409,15601.0,15409,88,316,20,44,n24
t15410,15601.0,15410,80,464,30,67,n26
t15411,15602.0,15411,31,919,20,69,n52
t15412,15603.0,15412,81,261,20,95,n37
t15413,15604.0,15413,22,907,40,46,n4
t15414,15604.0,15414,85,273,20,100,n94
t15415,15605.0,15415,15,750,30,27,n10
t15416,15606.0,15416,81,800,10,94,n14
t15417,15607.0,15417,62,609,40,43,n10
t15418,15608.0,15418,37,948,10,96,n56
t15419,15608.0,15419,62,640,20,72,n87
t15420,15610.0,15420,77,285,40,72,n16
t15421,15611.0,15421,12,216,30,61,n57
t15422,15612.0,15422,52,229,20,71,n17
t15423,15612.0,15423,53,307,10,37,n31
t15424,15612.0,15424,70,173,20,94,n54
t15425,15612.0,15425,37,730,20,40,n62
t15426,15614.0,15426,42,133,10,46,n40
t15427,15616.0,15427,80,525,40,36,n50
t15428,15617.0,15428,60,407,30,52,n80
t15429,15619.0,15429,32,318,10,82,n26
t15430,15619.0,15430,50,618,10,78,n54
t15431,15622.0,15431,48,557,40,97,n28
t15432,15622.0,15432,86,569,10,35,n61
t15433,15624.0,15433,64,107,40,44,n62
t15434,15626.0,15434,38,508,20,48,n11
t15435,15627.0,15435,19,934,30,75,n17
t15436,15627.0,15436,43,579,20,40,n25
t15437,15627.0,15437,75,636,10,43,n71
t15438,15629.0,15438,72,236,10,20,n9
t15439,15631.0,15439,28,898,20,29,n13
t15440,15631.0,15440,47,685,40,62,n41
t15441,15631.0,15441,87,344,40,21,n78
t15442,15632.0,15442,73,308,20,82,n72
t15443,15633.0,15443,81,849,40,72,n64
t15444,15633.0,15444,82,466,30,46,n86
t15445,15634.0,15445,69,774,40,31,n42
t15446,15634.0,15446,43,791,40,37,n93
t15447,15635.0,15447,19,682,30,31,n88
t15448,15639.0,15448,30,653,20,84,n79
t15449,15642.0,15449,96,521,20,22,n48
t15450,15643.0,15450,27,536,20,88,n9
t15451,15643.0,15451,45,644,20,62,n17
t15452,15644.0,15452,45,216,20,75,n16
t15453,15644.0,15453,56,839,30,93,n18
t15454,15644.0,15454,35,618,10,44,n46
t15455,15650.0,15455,45,240,40,84,n62
t15456,15650.0,15456,77,503,20,89,n97
t15457,15651.0,15457,99,402,40,27,n89
t15458,15652.0,15458,55,119,40,34,n65
t15459,15652.0,15459,11,289,20,44,n78
t15460,15653.0,15460,63,699,10,22,n79
